RC_ID,H3_count,Retail_N,Area_km2
RC_EW_1928,6,9,0.01163453
RC_EW_1929,12,29,0.023232269
RC_EW_193,2,0,0.003759315
RC_EW_1930,28,58,0.054174789
RC_EW_1931,7,15,0.013551791
RC_EW_1932,13,31,0.025149108
RC_EW_1933,5,33,0.009691597
RC_EW_1934,16,26,0.030930317
RC_EW_2921,15,24,0.029430067
RC_EW_1936,4,21,0.007754523
RC_EW_2923,43,17,0.084340888
RC_EW_2924,5,10,0.009839149
RC_EW_1939,8,18,0.015493004
RC_EW_194,3,9,0.005629541
RC_EW_1940,15,18,0.029037009
RC_EW_2928,94,1,0.184772173
RC_EW_1942,4,12,0.007757778
RC_EW_1943,6,17,0.011628824
RC_EW_1944,5,13,0.009690469
RC_EW_1945,21,80,0.040589668
RC_EW_1946,16,43,0.030960292
RC_EW_1947,5,13,0.009680113
RC_EW_1948,23,73,0.044463124
RC_EW_1949,3,19,0.005819641
RC_EW_195,4,15,0.007501356
RC_EW_1950,3,21,0.00582283
RC_EW_2938,6,100,0.011779784
RC_EW_1952,8,24,0.015495696
RC_EW_3925,34,75,0.066923685
RC_EW_1954,7,13,0.013573923
RC_EW_1955,3,15,0.005822525
RC_EW_3928,2,0,0.003953038
RC_EW_1957,6,22,0.011640926
RC_EW_1958,10,22,0.019360757
RC_EW_1959,9,23,0.017420788
RC_EW_196,45,14,0.084083361
RC_EW_1960,7,19,0.01356636
RC_EW_2948,3,15,0.005902287
RC_EW_1962,10,23,0.019366875
RC_EW_1963,7,28,0.013568463
RC_EW_1964,7,37,0.013556641
RC_EW_1965,23,25,0.044485475
RC_EW_1966,45,86,0.087015757
RC_EW_4924,10,42,0.01956176
RC_EW_1968,8,23,0.015497876
RC_EW_1969,2,7,0.003883757
RC_EW_197,7,25,0.013128538
RC_EW_1970,27,28,0.052155943
RC_EW_1971,5,16,0.009699139
RC_EW_1972,4,16,0.007750494
RC_EW_1973,10,21,0.019365594
RC_EW_1974,27,53,0.052197507
RC_EW_2961,4,24,0.007747254
RC_EW_1976,8,52,0.015483374
RC_EW_1977,34,88,0.065736093
RC_EW_1978,41,38,0.079216222
RC_EW_2965,9,21,0.017390305
RC_EW_198,37,31,0.069021793
RC_EW_2967,14,62,0.027089537
RC_EW_1981,18,61,0.034791869
RC_EW_1982,39,75,0.075360056
RC_EW_297,15,47,0.028641614
RC_EW_1984,2,15,0.003880525
RC_EW_1985,19,35,0.036721249
RC_EW_1986,12,13,0.023200833
RC_EW_1987,6,31,0.011616995
RC_EW_2974,3,16,0.005819981
RC_EW_1989,6,23,0.011606004
RC_EW_199,3,14,0.005617942
RC_EW_3962,9,52,0.017826711
RC_EW_1991,3,17,0.00581728
RC_EW_1992,6,24,0.011613108
RC_EW_1994,4,18,0.007753686
RC_EW_1995,17,70,0.032891079
RC_EW_1996,5,18,0.009681289
RC_EW_4953,18,35,0.035119481
RC_EW_2983,14,40,0.027096419
RC_EW_1999,11,26,0.02131847
RC_EW_2,44,102,0.089456435
RC_EW_4957,3,0,0.00588794
RC_EW_3974,7,22,0.013867805
RC_EW_2000,3,14,0.005821301
RC_EW_2001,14,106,0.027096467
RC_EW_2002,5,16,0.009686899
RC_EW_2003,5,7,0.009685033
RC_EW_2004,5,12,0.009678363
RC_EW_2005,7,26,0.013543721
RC_EW_2006,7,12,0.013545211
RC_EW_2007,4,22,0.00775573
RC_EW_2008,7,19,0.01354942
RC_EW_2996,3,16,0.00580133
RC_EW_201,83,16,0.155276441
RC_EW_2010,4,17,0.007748213
RC_EW_2011,9,26,0.017436076
RC_EW_2012,8,37,0.01551741
RC_EW_2013,4,22,0.007762028
RC_EW_2014,7,44,0.013578749
RC_EW_2015,3,17,0.005825662
RC_EW_2016,35,47,0.067716726
RC_EW_3002,4,12,0.007764004
RC_EW_3003,3,19,0.005830021
RC_EW_2019,15,34,0.028974907
RC_EW_202,3,10,0.005633123
RC_EW_3006,7,31,0.013581508
RC_EW_3996,5,22,0.009849084
RC_EW_2022,14,24,0.027048176
RC_EW_2023,10,74,0.019360817
RC_EW_301,4,17,0.007660667
RC_EW_2025,11,75,0.021296981
RC_EW_2026,9,52,0.017453813
RC_EW_2027,2,21,0.003882385
RC_EW_2028,4,39,0.007759546
RC_EW_2029,3,15,0.005821689
RC_EW_203,11,16,0.020605916
RC_EW_2030,4,20,0.007753887
RC_EW_2031,5,17,0.009673871
RC_EW_2032,6,23,0.011620513
RC_EW_4006,3,33,0.0059449
RC_EW_2034,4,17,0.007773853
RC_EW_2035,17,67,0.033001705
RC_EW_3021,4,14,0.00774946
RC_EW_2037,10,5,0.019391419
RC_EW_2038,6,25,0.011650474
RC_EW_2039,17,43,0.032942342
RC_EW_204,10,9,0.018734247
RC_EW_2040,11,21,0.021342149
RC_EW_2041,5,16,0.009705321
RC_EW_2042,7,13,0.013589292
RC_EW_3029,7,37,0.013522824
RC_EW_2044,5,22,0.009712544
RC_EW_2045,39,2,0.07562824
RC_EW_2046,4,15,0.007776735
RC_EW_2047,13,22,0.025247268
RC_EW_3033,13,54,0.025057036
RC_EW_3034,11,52,0.02122595
RC_EW_205,8,14,0.015002306
RC_EW_2050,5,14,0.009728093
RC_EW_2051,4,19,0.007780256
RC_EW_2052,12,82,0.023338259
RC_EW_3039,7,21,0.013512251
RC_EW_304,4,15,0.007660268
RC_EW_2055,29,63,0.056223516
RC_EW_2056,4,8,0.007780417
RC_EW_2057,8,15,0.01553665
RC_EW_2058,5,18,0.009724187
RC_EW_2059,25,43,0.04850028
RC_EW_206,5,0,0.009385809
RC_EW_3046,3,17,0.00579249
RC_EW_2061,11,15,0.021348963
RC_EW_3048,25,53,0.048038283
RC_EW_3049,8,18,0.015406844
RC_EW_2064,7,17,0.013587266
RC_EW_2065,3,17,0.005842552
RC_EW_2066,3,19,0.005838332
RC_EW_3052,8,25,0.015473739
RC_EW_4040,10,57,0.020263772
RC_EW_2069,5,21,0.009727003
RC_EW_207,27,15,0.050527149
RC_EW_2070,7,18,0.013607501
RC_EW_3057,116,19,0.224550286
RC_EW_2072,8,31,0.015576103
RC_EW_2073,4,19,0.007787235
RC_EW_2074,14,25,0.027169673
RC_EW_2075,3,20,0.005841879
RC_EW_2076,14,32,0.027195026
RC_EW_3062,7,37,0.013572897
RC_EW_2078,4,17,0.007786499
RC_EW_2079,7,22,0.013606909
RC_EW_208,3,0,0.005635268
RC_EW_4053,8,17,0.016218281
RC_EW_3067,77,32,0.148691188
RC_EW_2082,4,22,0.007789374
RC_EW_2083,6,30,0.011680098
RC_EW_2084,22,70,0.042738179
RC_EW_5041,3,18,0.005860395
RC_EW_2086,5,11,0.009727563
RC_EW_2087,6,42,0.011685587
RC_EW_2088,30,101,0.058244525
RC_EW_2089,42,22,0.081517226
RC_EW_209,29,0,0.054279523
RC_EW_2090,19,34,0.036911759
RC_EW_2091,7,30,0.013637006
RC_EW_2092,38,107,0.073720749
RC_EW_505,5,11,0.009605582
RC_EW_2094,12,35,0.023299459
RC_EW_3080,13,22,0.025259228
RC_EW_2096,8,29,0.015554337
RC_EW_2097,5,29,0.009727136
RC_EW_2098,9,12,0.017484107
RC_EW_2099,7,22,0.013603269
RC_EW_4072,8,67,0.016379694
RC_EW_3086,4,12,0.007787291
RC_EW_2100,4,19,0.007789291
RC_EW_2101,37,83,0.071835953
RC_EW_2102,7,35,0.013632588
RC_EW_309,4,20,0.007635461
RC_EW_3090,9,42,0.017511909
RC_EW_2105,7,50,0.013590953
RC_EW_2106,4,13,0.007774809
RC_EW_2107,19,86,0.036880824
RC_EW_4081,6,23,0.012072217
RC_EW_2109,4,17,0.007775912
RC_EW_211,7,19,0.013124189
RC_EW_3097,20,17,0.038791704
RC_EW_2111,5,22,0.009701923
RC_EW_3099,4,27,0.00777999
RC_EW_2113,14,29,0.027141665
RC_EW_2114,4,27,0.007767525
RC_EW_3100,6,22,0.011659831
RC_EW_2116,4,27,0.007773126
RC_EW_2117,11,21,0.021315378
RC_EW_3103,33,16,0.063969954
RC_EW_2119,30,18,0.058043114
RC_EW_212,194,14,0.362479223
RC_EW_3106,8,41,0.015565106
RC_EW_3107,5,40,0.00973011
RC_EW_2122,7,23,0.013572135
RC_EW_2123,23,70,0.044544616
RC_EW_311,18,16,0.034304936
RC_EW_2125,60,55,0.116128066
RC_EW_3111,5,18,0.009736394
RC_EW_3112,2,11,0.003899169
RC_EW_3113,11,12,0.021361398
RC_EW_3114,4,15,0.007783929
RC_EW_213,11,10,0.020604272
RC_EW_3116,25,16,0.048249319
RC_EW_2131,35,71,0.067768285
RC_EW_2132,3,15,0.005830551
RC_EW_2133,8,16,0.015530937
RC_EW_312,11,59,0.021033206
RC_EW_2135,3,14,0.005834631
RC_EW_2136,27,61,0.05231712
RC_EW_3122,9,10,0.017379934
RC_EW_3123,3,13,0.005811192
RC_EW_2139,15,38,0.029066216
RC_EW_214,43,22,0.080452929
RC_EW_2140,4,18,0.007765534
RC_EW_4114,7,36,0.014113079
RC_EW_2142,7,12,0.013570126
RC_EW_2143,5,14,0.009715119
RC_EW_313,16,15,0.030524508
RC_EW_4118,5,32,0.010070886
RC_EW_3131,25,32,0.048279674
RC_EW_2147,13,46,0.025192968
RC_EW_2148,18,104,0.034903871
RC_EW_4121,4,12,0.008047057
RC_EW_3135,6,17,0.011615069
RC_EW_2150,6,22,0.011641894
RC_EW_3137,6,13,0.01161543
RC_EW_2152,6,29,0.011642842
RC_EW_2153,2,20,0.003888475
RC_EW_314,13,50,0.024825566
RC_EW_3140,7,9,0.013542734
RC_EW_3141,26,64,0.050234275
RC_EW_413,5,12,0.00954598
RC_EW_4130,3,11,0.006043072
RC_EW_2159,11,59,0.021341205
RC_EW_3145,28,23,0.053981889
RC_EW_2160,8,42,0.015522633
RC_EW_3147,17,75,0.032819094
RC_EW_3148,20,30,0.038569474
RC_EW_3149,5,18,0.009658866
RC_EW_2164,10,73,0.019424832
RC_EW_2165,39,16,0.075536689
RC_EW_2166,3,12,0.005827034
RC_EW_2167,14,31,0.027130084
RC_EW_2168,21,17,0.040691672
RC_EW_3154,8,43,0.015477563
RC_EW_217,23,74,0.042858209
RC_EW_3156,25,28,0.048261049
RC_EW_2171,29,73,0.056161998
RC_EW_2172,7,19,0.013593888
RC_EW_3159,5,19,0.009670998
RC_EW_2174,4,20,0.007766932
RC_EW_2175,7,29,0.013600726
RC_EW_2176,8,25,0.015537767
RC_EW_2177,20,23,0.038789329
RC_EW_2178,5,39,0.009713101
RC_EW_3164,6,18,0.011600905
RC_EW_218,12,91,0.022423338
RC_EW_2180,7,16,0.013587539
RC_EW_2181,5,11,0.009719171
RC_EW_3168,8,32,0.015468183
RC_EW_3169,9,30,0.017381039
RC_EW_2184,6,17,0.011641448
RC_EW_3170,12,37,0.02319523
RC_EW_2186,8,40,0.015536579
RC_EW_3172,3,21,0.005806134
RC_EW_4160,5,22,0.010203581
RC_EW_3174,73,36,0.140694581
RC_EW_3175,2,15,0.003875245
RC_EW_2190,4,18,0.00777947
RC_EW_4164,10,20,0.020366273
RC_EW_3178,10,43,0.019335701
RC_EW_2193,14,22,0.027138268
RC_EW_2194,16,44,0.031008955
RC_EW_3180,4,12,0.007734409
RC_EW_3181,21,7,0.040463844
RC_EW_2197,3,20,0.00583321
RC_EW_2198,12,30,0.023263912
RC_EW_3184,18,69,0.034799852
RC_EW_3185,4,11,0.007740573
RC_EW_220,40,88,0.074897435
RC_EW_2200,12,49,0.023314712
RC_EW_3188,4,11,0.007741123
RC_EW_4176,5,24,0.010235975
RC_EW_2203,6,17,0.011655071
RC_EW_3190,4,17,0.007744694
RC_EW_3191,50,30,0.096429589
RC_EW_2206,9,26,0.017469334
RC_EW_2207,48,25,0.093011843
RC_EW_2208,2,16,0.00389387
RC_EW_2209,3,14,0.005830485
RC_EW_221,11,77,0.020656446
RC_EW_2210,4,19,0.007773584
RC_EW_2211,4,15,0.007772795
RC_EW_3199,7,20,0.013546048
RC_EW_2213,32,35,0.062084081
RC_EW_2214,7,18,0.013596417
RC_EW_2215,12,43,0.023269793
RC_EW_3201,11,90,0.021276438
RC_EW_3202,5,18,0.009680031
RC_EW_2218,5,13,0.009703721
RC_EW_3204,30,53,0.057886446
RC_EW_3205,5,28,0.009670699
RC_EW_2220,10,26,0.019398387
RC_EW_2221,13,48,0.02522758
RC_EW_2222,18,69,0.034883877
RC_EW_3209,2,15,0.003877466
RC_EW_2224,29,75,0.054409461
RC_EW_2225,14,67,0.026321292
RC_EW_2226,9,51,0.016933525
RC_EW_2227,7,43,0.013369231
RC_EW_3213,6,58,0.011616697
RC_EW_2229,5,14,0.009558199
RC_EW_3215,4,15,0.007744322
RC_EW_3216,2,15,0.0038755
RC_EW_2231,4,18,0.007641021
RC_EW_809,17,35,0.032398497
RC_EW_2233,4,8,0.007649537
RC_EW_2234,29,40,0.055242831
RC_EW_3220,18,61,0.034781274
RC_EW_2236,9,12,0.017237743
RC_EW_2237,37,12,0.070723285
RC_EW_3223,3,17,0.005817392
RC_EW_4211,7,33,0.014126652
RC_EW_224,40,89,0.075044851
RC_EW_3226,10,17,0.019324962
RC_EW_2241,30,19,0.057370218
RC_EW_3228,9,21,0.017405095
RC_EW_2243,4,9,0.007686287
RC_EW_2244,9,24,0.017249124
RC_EW_3230,8,30,0.015480122
RC_EW_3231,7,40,0.01355078
RC_EW_3232,5,14,0.009684228
RC_EW_3233,5,22,0.009673665
RC_EW_2249,4,14,0.007623935
RC_EW_225,28,57,0.052643149
RC_EW_2250,4,11,0.007619435
RC_EW_3237,10,49,0.019366763
RC_EW_2252,5,10,0.00951581
RC_EW_4226,4,15,0.008078291
RC_EW_2254,174,24,0.330298555
RC_EW_2255,59,14,0.111906826
RC_EW_2256,56,29,0.106357401
RC_EW_2257,8,13,0.01520534
RC_EW_3243,4,29,0.007736355
RC_EW_2259,20,17,0.038102518
RC_EW_3245,5,20,0.009673991
RC_EW_2260,5,34,0.009590667
RC_EW_2261,4,26,0.007673859
RC_EW_2262,4,27,0.007677038
RC_EW_2263,15,40,0.02868832
RC_EW_4237,4,31,0.008102098
RC_EW_3250,8,55,0.015455732
RC_EW_2266,32,33,0.061148555
RC_EW_2267,4,14,0.007662135
RC_EW_2268,7,48,0.013407863
RC_EW_2269,4,20,0.007656794
RC_EW_4242,4,19,0.008137423
RC_EW_2270,3,17,0.00578056
RC_EW_2271,5,18,0.009589358
RC_EW_3258,4,18,0.007742092
RC_EW_2273,15,72,0.028778581
RC_EW_2274,5,26,0.009597151
RC_EW_3260,3,24,0.005807717
RC_EW_3261,3,21,0.005808491
RC_EW_2277,11,42,0.021095927
RC_EW_2278,6,27,0.011515731
RC_EW_3264,58,5,0.111769271
RC_EW_228,5,11,0.009344519
RC_EW_2280,13,82,0.024924165
RC_EW_2281,5,22,0.009597384
RC_EW_3268,33,31,0.063593762
RC_EW_2283,6,26,0.011521524
RC_EW_2284,4,25,0.007683744
RC_EW_2285,5,17,0.009603592
RC_EW_2286,5,19,0.009601093
RC_EW_2287,3,21,0.005770935
RC_EW_2288,3,19,0.005770855
RC_EW_3274,68,26,0.131046763
RC_EW_229,34,16,0.063344997
RC_EW_3276,4,12,0.007740915
RC_EW_2291,16,77,0.030723585
RC_EW_3278,2,13,0.003876331
RC_EW_2293,9,66,0.017286039
RC_EW_328,5,19,0.009597234
RC_EW_3280,4,16,0.007744639
RC_EW_2296,4,27,0.007690358
RC_EW_2297,3,17,0.005765182
RC_EW_3283,20,27,0.038606693
RC_EW_3284,2,17,0.003872827
RC_EW_3285,11,64,0.021269516
RC_EW_230,10,74,0.018706309
RC_EW_2300,15,24,0.028726119
RC_EW_2301,3,18,0.005759915
RC_EW_3289,6,29,0.011604079
RC_EW_329,4,15,0.00768391
RC_EW_2304,5,33,0.009596631
RC_EW_2305,6,17,0.011505774
RC_EW_2306,10,59,0.019147183
RC_EW_2307,67,114,0.128004862
RC_EW_3294,10,29,0.019314291
RC_EW_3295,4,18,0.007740816
RC_EW_4283,4,39,0.007814439
RC_EW_3297,2,28,0.003873045
RC_EW_2311,16,22,0.030663029
RC_EW_2312,13,56,0.024920042
RC_EW_4287,10,20,0.019484396
RC_EW_4288,29,37,0.05645208
RC_EW_2315,4,11,0.007685577
RC_EW_2316,4,31,0.007692653
RC_EW_3302,5,49,0.009705119
RC_EW_3303,5,25,0.009705076
RC_EW_2319,6,34,0.011544585
RC_EW_232,3,1,0.005614988
RC_EW_4294,53,22,0.10307776
RC_EW_2321,5,34,0.00961313
RC_EW_2322,3,15,0.005770133
RC_EW_2323,9,1,0.017328064
RC_EW_4298,13,19,0.025346471
RC_EW_2325,19,22,0.036552692
RC_EW_2326,14,21,0.026962876
RC_EW_2327,9,27,0.017342516
RC_EW_4300,43,0,0.083663887
RC_EW_5286,17,63,0.032898743
RC_EW_233,4,21,0.007489058
RC_EW_3316,9,41,0.017446152
RC_EW_3317,6,17,0.011639913
RC_EW_2332,53,4,0.101940968
RC_EW_4306,37,85,0.072091652
RC_EW_2334,2,9,0.003864831
RC_EW_3320,2,19,0.003881379
RC_EW_2336,3,12,0.005794784
RC_EW_3322,9,62,0.017471526
RC_EW_4310,37,70,0.072043618
RC_EW_2339,11,48,0.021077488
RC_EW_234,4,0,0.0075192
RC_EW_2340,11,21,0.021063041
RC_EW_3327,12,53,0.02326801
RC_EW_3328,32,73,0.061904178
RC_EW_3329,5,20,0.009687456
RC_EW_2344,12,21,0.023093325
RC_EW_2345,23,70,0.044222605
RC_EW_2346,7,15,0.01347682
RC_EW_3332,3,16,0.005826582
RC_EW_2348,2,25,0.003862506
RC_EW_4321,40,18,0.077938433
RC_EW_235,8,37,0.015049129
RC_EW_2350,21,38,0.040405975
RC_EW_2351,32,81,0.06154174
RC_EW_2352,3,15,0.005796008
RC_EW_2353,11,33,0.021203428
RC_EW_2354,73,33,0.140338254
RC_EW_3340,8,23,0.01550771
RC_EW_3341,6,13,0.011622063
RC_EW_2357,37,27,0.071202692
RC_EW_3343,90,13,0.178420402
RC_EW_2359,9,24,0.017354199
RC_EW_236,75,9,0.140264851
RC_EW_2360,5,16,0.009643729
RC_EW_4334,5,10,0.009769176
RC_EW_2362,10,15,0.019257444
RC_EW_2363,18,34,0.034635945
RC_EW_335,6,15,0.011508377
RC_EW_2365,2,17,0.003863688
RC_EW_2366,4,15,0.007718079
RC_EW_2367,8,35,0.015431885
RC_EW_3353,126,19,0.248920403
RC_EW_2369,2,29,0.003865328
RC_EW_237,3,10,0.005631376
RC_EW_3356,2,35,0.0039711
RC_EW_2371,20,55,0.038398351
RC_EW_3358,14,38,0.0276258
RC_EW_3359,5,26,0.009892724
RC_EW_2374,6,25,0.011564473
RC_EW_2375,14,12,0.026919831
RC_EW_2376,8,1,0.015405443
RC_EW_435,6,35,0.011507235
RC_EW_2378,11,17,0.021160797
RC_EW_2379,3,22,0.005792342
RC_EW_238,3,2,0.005640569
RC_EW_3366,4,0,0.007897212
RC_EW_3367,42,59,0.082923111
RC_EW_4355,4,16,0.007820735
RC_EW_2383,15,35,0.028869973
RC_EW_2384,29,50,0.055771032
RC_EW_2385,10,39,0.019269264
RC_EW_2386,4,15,0.007714379
RC_EW_3372,8,32,0.015311868
RC_EW_2388,4,26,0.00772761
RC_EW_2389,4,24,0.007720228
RC_EW_4362,7,53,0.013687341
RC_EW_3376,9,56,0.017114559
RC_EW_2391,7,26,0.013498016
RC_EW_2392,6,20,0.011575412
RC_EW_2393,5,13,0.009646153
RC_EW_2394,24,60,0.046062547
RC_EW_2395,16,25,0.030728222
RC_EW_4369,4,17,0.007823275
RC_EW_3382,19,48,0.036480518
RC_EW_2398,4,13,0.007734731
RC_EW_2399,5,15,0.009657197
RC_EW_3385,12,28,0.02297811
RC_EW_3386,21,81,0.040203298
RC_EW_3387,13,46,0.024940214
RC_EW_3388,16,34,0.030672908
RC_EW_2402,2,26,0.003872014
RC_EW_2403,7,33,0.013510816
RC_EW_4378,57,81,0.110783581
RC_EW_2405,4,12,0.00773263
RC_EW_438,3,15,0.005762016
RC_EW_2407,9,26,0.017391041
RC_EW_4381,4,11,0.007801367
RC_EW_3395,11,48,0.021209526
RC_EW_4383,17,41,0.033082536
RC_EW_2410,7,22,0.013526791
RC_EW_2411,6,22,0.011593829
RC_EW_2412,41,85,0.079082172
RC_EW_2413,11,36,0.02122522
RC_EW_2414,4,22,0.007735928
RC_EW_2415,5,17,0.009657662
RC_EW_3401,6,16,0.011566204
RC_EW_4390,4,20,0.007843061
RC_EW_2418,14,45,0.027005508
RC_EW_3404,4,9,0.007707405
RC_EW_242,11,67,0.020658041
RC_EW_2420,24,51,0.046273582
RC_EW_3407,6,14,0.011562381
RC_EW_3408,6,27,0.011559934
RC_EW_3409,10,62,0.019336279
RC_EW_2424,104,19,0.200261254
RC_EW_2425,128,19,0.246473723
RC_EW_44,17,79,0.034899357
RC_EW_2427,31,80,0.059832763
RC_EW_2428,4,14,0.007736149
RC_EW_2429,9,21,0.017412287
RC_EW_243,16,81,0.030185053
RC_EW_2430,55,59,0.10615399
RC_EW_4404,16,39,0.031232091
RC_EW_3418,6,14,0.011309016
RC_EW_2433,4,36,0.007744358
RC_EW_342,5,20,0.009594121
RC_EW_2435,71,22,0.136853824
RC_EW_2436,12,33,0.023177089
RC_EW_441,5,12,0.009610545
RC_EW_2438,2,17,0.003872458
RC_EW_4411,5,34,0.009793924
RC_EW_244,128,0,0.240712081
RC_EW_2440,2,19,0.003872324
RC_EW_2441,5,15,0.009672271
RC_EW_2442,7,51,0.013531062
RC_EW_2443,5,34,0.009669888
RC_EW_343,5,24,0.009599668
RC_EW_2445,6,19,0.01159192
RC_EW_2446,4,32,0.007737904
RC_EW_2447,3,27,0.005805452
RC_EW_2448,15,38,0.028942784
RC_EW_3434,30,26,0.056965158
RC_EW_245,20,65,0.037864276
RC_EW_2450,3,38,0.005804061
RC_EW_3437,2,13,0.003987935
RC_EW_3438,15,75,0.029819201
RC_EW_2453,3,23,0.00581149
RC_EW_2454,26,41,0.050181062
RC_EW_2455,30,70,0.057916353
RC_EW_2456,8,21,0.015459197
RC_EW_2457,10,26,0.019307207
RC_EW_2458,12,23,0.023181218
RC_EW_2459,6,17,0.011606551
RC_EW_246,87,14,0.164295265
RC_EW_3448,9,19,0.01795062
RC_EW_3449,7,32,0.013968224
RC_EW_2462,38,93,0.073374625
RC_EW_2463,10,27,0.019335081
RC_EW_2464,34,32,0.065568968
RC_EW_3452,33,0,0.065671428
RC_EW_2466,8,38,0.015482903
RC_EW_3454,8,24,0.015971976
RC_EW_2468,4,18,0.007750063
RC_EW_2469,6,27,0.011612228
RC_EW_247,18,4,0.034009439
RC_EW_2470,7,52,0.013558568
RC_EW_3459,5,14,0.009978843
RC_EW_346,11,53,0.021094964
RC_EW_2473,4,36,0.007743868
RC_EW_3461,6,6,0.011975153
RC_EW_2475,8,24,0.015460007
RC_EW_3463,9,1,0.017960539
RC_EW_2477,15,20,0.028968658
RC_EW_5434,13,25,0.0252423
RC_EW_2479,4,28,0.007747206
RC_NI_489,8,0,0.015802374
RC_EW_2480,5,21,0.009680282
RC_EW_4454,7,94,0.013688004
RC_EW_2482,9,17,0.017393567
RC_EW_2483,58,1,0.111812423
RC_EW_3471,5,12,0.009974058
RC_EW_2485,7,32,0.013532516
RC_EW_3473,4,15,0.007972
RC_EW_2487,8,33,0.015466805
RC_EW_2488,7,16,0.013532035
RC_EW_5445,13,22,0.025242321
RC_EW_249,6,0,0.011384127
RC_EW_3478,3,23,0.005993848
RC_EW_2491,16,38,0.030939587
RC_EW_348,83,115,0.158740721
RC_EW_2493,17,76,0.032845869
RC_EW_2494,26,16,0.050238291
RC_EW_2495,26,94,0.050219996
RC_EW_2496,8,17,0.015463327
RC_EW_2497,20,52,0.038597637
RC_EW_4470,10,18,0.019532716
RC_EW_2499,6,21,0.011609275
RC_EW_25,19,5,0.039405177
RC_EW_250,3,0,0.005651706
RC_EW_2500,17,46,0.032874968
RC_EW_2501,28,72,0.054049553
RC_EW_3490,3,28,0.005994958
RC_EW_2503,11,37,0.021232345
RC_EW_3492,33,48,0.065803074
RC_EW_2505,6,21,0.011598142
RC_EW_2506,4,8,0.007733868
RC_EW_3495,7,29,0.014000125
RC_EW_5465,14,40,0.027125313
RC_EW_2509,32,66,0.061796422
RC_EW_3498,4,24,0.007966908
RC_EW_2510,14,50,0.027035415
RC_EW_2511,20,87,0.038585403
RC_EW_2512,21,26,0.040554656
RC_EW_3500,30,30,0.059451398
RC_EW_4488,3,16,0.005878032
RC_EW_2515,2,11,0.003869263
RC_EW_449,4,14,0.007684247
RC_EW_2517,6,16,0.011583651
RC_EW_3505,92,22,0.182985387
RC_EW_2519,3,25,0.005800607
RC_EW_252,64,89,0.120313812
RC_EW_4494,11,50,0.021568191
RC_EW_2521,28,56,0.053916367
RC_EW_2522,28,19,0.053926805
RC_EW_3510,5,12,0.009981422
RC_EW_3511,7,21,0.013966797
RC_EW_2525,5,25,0.009663936
RC_EW_3513,8,28,0.015980563
RC_EW_2527,9,32,0.017355249
RC_EW_3515,17,37,0.033899861
RC_EW_2529,20,0,0.038504022
RC_EW_3517,9,24,0.017972529
RC_EW_3518,17,48,0.033917929
RC_EW_2531,11,35,0.021197459
RC_EW_2532,10,20,0.019293803
RC_EW_2533,13,82,0.025124294
RC_EW_2534,4,22,0.007736412
RC_EW_2535,4,21,0.007734198
RC_EW_2536,3,17,0.005802252
RC_EW_2537,4,18,0.007735472
RC_EW_2538,15,42,0.028917349
RC_EW_4511,8,11,0.015608217
RC_EW_254,4,7,0.007522731
RC_EW_2540,5,15,0.009658163
RC_EW_2541,7,19,0.013509026
RC_EW_2542,6,18,0.011588753
RC_EW_2543,5,16,0.009650996
RC_EW_2544,9,16,0.017351965
RC_EW_5501,5,87,0.009678213
RC_EW_2546,9,32,0.017365135
RC_EW_3534,8,25,0.015995955
RC_EW_2548,27,79,0.052047913
RC_EW_5505,9,10,0.017385654
RC_EW_3537,8,10,0.015981209
RC_EW_5507,6,22,0.011586526
RC_EW_3539,6,10,0.011986629
RC_EW_354,14,80,0.026839317
RC_EW_2553,5,20,0.00967499
RC_EW_2554,6,46,0.011610622
RC_EW_2555,12,28,0.02315476
RC_EW_5512,4,11,0.00772884
RC_EW_2557,10,58,0.019327549
RC_EW_2558,12,65,0.023196013
RC_EW_2559,5,10,0.009655145
RC_EW_3547,18,31,0.03589796
RC_EW_2560,3,10,0.005803187
RC_EW_2561,5,15,0.009665506
RC_EW_355,3,13,0.005753036
RC_EW_3550,52,19,0.103351736
RC_EW_2564,3,20,0.005809117
RC_EW_2565,3,17,0.005809392
RC_EW_2566,3,23,0.005810064
RC_EW_5523,5,20,0.009679414
RC_EW_2568,4,18,0.007744491
RC_EW_4541,9,26,0.01758246
RC_EW_257,17,19,0.031739075
RC_EW_2570,12,68,0.023223867
RC_EW_3559,6,40,0.012027934
RC_EW_2572,4,27,0.007735649
RC_EW_2573,6,17,0.011594056
RC_EW_3561,6,32,0.012011181
RC_EW_2575,9,21,0.017383837
RC_EW_2576,14,41,0.027025161
RC_EW_2577,13,31,0.025110727
RC_EW_2578,5,45,0.009688946
RC_EW_3566,12,64,0.023986162
RC_EW_258,4,22,0.007469445
RC_EW_2580,32,33,0.061769064
RC_EW_2581,25,104,0.048274244
RC_EW_2582,11,27,0.021252212
RC_EW_2583,37,118,0.071390166
RC_EW_2584,4,18,0.007736444
RC_EW_3572,17,31,0.03399633
RC_EW_2586,6,15,0.011572379
RC_EW_2587,73,57,0.140432868
RC_EW_2588,11,20,0.021199414
RC_EW_3576,7,25,0.014073682
RC_EW_259,5,22,0.009334465
RC_EW_2590,5,0,0.009650663
RC_EW_2591,8,12,0.015432176
RC_EW_2592,10,13,0.01927327
RC_EW_2593,68,63,0.130952104
